digit_1,digit_2,label
47350,29707,15
29146,2310,9
12688,45580,15
25986,24652,7
30316,41730,2
54035,1001,16
52461,54229,0
19015,49659,15
19920,45054,16
34508,34173,1
51264,19229,2
50564,37680,5
58577,37669,11
998,34150,17
19036,16083,9
20212,57619,11
50309,814,11
22821,49249,12
2392,17527,8
27560,48968,18
4065,48162,17
6576,7377,14
5598,28009,16
20849,1129,11
52293,36833,2
9897,43676,5
42979,8402,1
29260,29518,10
49042,44626,16
14838,35129,8
12882,53572,14
40505,50473,18
28437,20572,15
27510,15367,18
31152,1473,4
57389,27323,8
18407,46094,11
51327,16583,6
2384,8950,4
41207,21598,2
27378,51384,16
39963,11381,4
33017,25018,17
19817,33329,18
53119,41816,10
16311,3460,12
23574,31186,14
58810,59499,11
7442,55770,6
314,30487,2
39734,16988,1
5223,36705,12
34103,6276,14
48323,51055,6
24427,7243,0
33744,7558,10
58499,36413,17
38943,57028,14
15914,58307,1
55636,38996,15
3331,44822,18
59814,18315,16
20734,21938,12
53924,12018,7
8404,14391,16
26696,49172,13
43088,29095,8
4951,32071,3
11336,3193,9
15218,6191,9
7815,44454,1
15092,46709,3
23368,40061,7
45225,25051,0
45435,15113,16
11596,13328,14
34864,24571,7
41024,12592,12
35232,6266,6
14112,13172,6
45516,25532,18
52989,19867,14
43284,13260,10
50928,47187,10
40826,11889,14
45838,50835,4
42974,13086,11
51665,8327,8
26758,21257,6
42386,57753,9
2696,26571,18
7477,39366,3
6496,5145,6
31003,6400,9
25874,43396,15
12729,37466,18
47171,451,0
27239,9211,2
14672,52489,10
15074,47997,9
25936,4675,17
17112,58841,2
2451,5565,7
51725,15248,8
28083,50078,9
48692,24002,8
28122,12505,4
7729,36763,16
43772,22699,13
32347,54023,10
38434,21505,3
45960,46209,6
25392,55815,18
43800,37243,2
59529,35407,12
15376,15444,5
46681,21459,16
1422,43169,9
7218,46077,1
19821,26111,13
24734,40374,3
28787,12645,3
43039,976,17
44276,39880,7
13966,28468,4
7758,39431,6
38110,40357,7
13587,21869,9
29896,8065,12
41482,53033,2
47826,57020,0
40432,10846,11
23044,14565,6
12318,44352,13
24480,11199,9
29113,25130,16
23269,57051,4
11114,42354,16
5039,21244,5
13146,25184,13
41205,1390,11
33206,29717,11
52965,2029,12
4145,8989,1
32078,30642,3
55413,50317,12
19029,51242,17
57748,35598,18
59938,34954,18
107,32952,9
50924,57138,6
51172,27749,0
30572,28569,10
48212,41274,9
40022,36246,4
5106,19627,15
59240,39694,9
6426,15876,13
55848,47808,15
13349,17315,2
20535,22400,4
2865,47652,11
48182,11330,9
18266,10227,14
4278,30663,2
58333,27849,17
42553,35519,7
46951,57006,9
38665,32301,4
56443,50968,9
43955,27852,2
13291,27447,8
31054,8715,6
58173,36030,10
8611,38926,0
2639,36718,11
7839,38835,0
41955,59292,6
9135,52305,0
8023,21963,14
40973,17504,14
52771,14450,12
47985,1052,10
30639,5907,11
54854,18183,7
8635,9877,9
128,23709,9
48532,24749,0
13508,7037,0
58595,38019,5
56490,38155,9
8723,5597,8
17776,59474,15
22419,7230,15
56529,3454,15
31827,4041,7
5354,2681,17
59040,44304,2
25162,19965,3
52620,52585,3
26019,54158,4
18490,34095,2
58811,51634,7
45556,10087,11
1339,32697,5
44706,44419,13
46564,13672,9
9346,24804,15
7044,45468,12
4775,41408,15
59173,7738,5
31519,55550,12
20044,53375,10
35100,32565,13
35097,2857,14
5775,402,4
18545,59327,11
14386,50557,18
9795,14709,5
52533,43482,3
53616,49438,17
57151,8916,1
1378,41796,13
44757,3151,16
4717,8847,9
25843,46231,8
54525,46973,18
59453,17548,2
35990,32920,16
24247,11675,9
27190,34290,4
16236,46264,16
17396,33338,8
22323,14376,5
47143,40332,6
10089,43977,6
36426,23045,10
16405,51442,18
3422,9412,12
29418,13229,5
42421,8915,8
33818,46532,12
54303,21451,2
16365,51705,8
45584,9297,0
59597,42500,9
50053,39155,9
27565,13640,13
8708,3289,14
7139,50994,7
36070,4090,6
39669,15000,5
26016,11037,3
35042,18738,9
46981,22095,10
10825,5861,6
13135,56427,2
25219,13655,8
30841,7080,12
1231,9000,15
49591,3,10
26679,22024,12
40703,32386,5
9934,24788,7
29940,7142,17
49738,19745,15
38121,37890,12
39750,59209,16
50096,32383,0
44989,30628,1
52521,59939,18
18713,30437,9
42389,54331,5
19286,1990,6
16245,52178,7
12200,123,16
46880,56793,13
16979,9299,1
17782,12619,17
20653,2614,6
2476,53249,4
18392,25718,11
34426,40974,10
19921,22069,12
19502,8815,1
932,53182,12
41848,53478,7
35224,52367,18
40953,22669,0
50598,9814,5
33177,11910,3
21508,31276,2
527,31632,4
8409,5371,18
10857,42714,15
10629,10386,5
22575,35284,15
15852,45266,3
17070,57792,7
11075,18897,14
54082,39239,4
2484,7267,0
26392,22108,9
27930,32614,14
29390,7068,14
2103,52040,14
29908,43557,12
36324,36416,15
18826,21720,12
21576,49917,2
40876,45501,11
46069,13056,7
31187,8719,17
29381,21596,3
2649,54721,16
42288,15900,16
32635,637,10
11835,54973,11
42302,10321,2
4164,9994,9
45890,36384,13
28265,17215,13
59982,44807,7
21544,16641,7
11469,2237,8
27111,17853,12
41760,37499,10
36539,59370,16
34043,14157,0
2214,38651,9
496,1401,18
25406,31214,5
24158,54159,5
25710,37584,5
14782,58596,9
52565,26990,9
18586,4328,3
41397,42907,3
21284,19618,17
17410,15651,12
7876,6478,11
8213,7126,6
57368,25059,6
50927,15372,12
28190,39231,3
51480,11623,7
44997,14725,1
15351,38968,1
25289,46563,3
43385,31046,15
41013,37662,5
8323,54336,8
11666,54494,16
15910,22168,1
58322,46332,9
14984,28750,18
38422,41001,14
48563,7081,14
7901,29033,1
16402,40491,6
11932,45571,7
43757,27218,4
46172,55394,5
37371,46510,2
4676,53020,18
32658,49407,8
12534,32862,4
52459,30739,16
25022,3947,6
53603,3136,6
21940,24490,5
25349,3403,6
47340,15623,17
3593,59238,18
22076,9349,8
46295,40992,13
12385,51100,2
48848,48919,13
54186,32181,17
46769,28853,18
15877,3623,15
2887,1636,7
38703,58372,9
788,15095,10
9142,22302,5
28411,2280,11
56788,50634,17
43592,12847,1
8971,56158,9
22665,36672,8
49861,56859,9
55368,58469,9
17789,38520,12
8732,57384,0
32155,35814,3
8879,11464,18
36534,17412,13
22622,20041,10
51768,6457,17
55670,11033,2
11819,39513,5
45288,46858,7
25685,21891,11
30558,21841,16
40878,29833,16
2215,8532,6
37135,31534,10
24447,26928,12
37795,16442,14
46129,42407,5
7382,51520,9
45187,55387,15
19038,4857,6
58351,35995,10
46126,58229,9
47381,9617,12
57066,57851,16
52027,36554,16
6516,51450,17
52762,55630,4
35983,57004,3
27422,14512,14
5810,24237,6
3749,34143,3
3079,15744,15
47638,28210,11
10720,18757,7
4907,42142,11
44347,56747,6
44525,31290,5
8509,16118,6
11707,7236,16
21879,50514,17
20291,45050,8
50030,28584,13
20484,10977,9
40979,25828,9
30955,41029,1
39918,10641,4
14821,37337,10
59811,7313,2
59668,17742,14
13479,41055,10
19509,52043,14
30412,49468,9
47852,55961,10
45877,19784,2
1618,50548,17
8151,28587,8
35041,17311,18
52111,21011,14
982,11720,17
44640,57650,9
43042,41793,6
37542,52265,6
20502,47194,1
28897,50653,13
31613,41352,0
36028,26365,13
14259,22103,3
46674,1308,13
31591,47996,4
31893,29093,18
45199,6008,0
58548,32739,6
6982,9824,5
12111,9809,2
52095,7685,0
43806,29644,6
39962,30225,10
54681,3273,17
9369,44162,3
28271,20388,9
15713,41664,13
2949,26361,18
11012,32775,12
37112,41778,6
31206,50037,7
56544,5403,5
4837,26783,3
16670,52360,10
58365,33059,17
40223,24061,18
45681,56004,8
42224,14960,6
24991,9583,11
40733,17383,16
25343,30534,11
17539,2690,5
28906,23599,13
48428,12543,4
36649,45957,11
33263,21178,10
20940,7851,8
55118,32055,1
43254,26655,5
56663,15709,18
42195,10554,11
40336,54269,1
39967,44774,7
1248,54432,2
37380,48309,17
43577,21307,13
51774,39863,7
59451,7785,6
18376,46283,7
37239,47726,8
29616,8086,13
35518,47984,11
25527,59813,8
27991,4123,0
23643,39651,7
17960,43164,15
44796,46007,0
43876,10294,6
1486,35354,12
53473,25845,4
31315,58786,6
53124,27670,3
20117,54086,6
39350,49822,8
8933,1475,8
10214,20234,13
18180,49525,8
51811,47028,13
8941,14804,15
21877,10402,12
3231,55542,2
31210,3527,14
39840,5479,1
37869,53053,14
14032,8207,13
34510,7834,1
57174,22318,3
37983,33500,12
1245,42184,10
26036,29292,9
25299,44833,17
21450,680,4
8056,13151,17
34106,29697,1
8739,34568,7
16649,32329,17
2950,51245,12
20321,18074,1
11320,16348,1
30041,31916,10
54549,58572,2
13091,35501,17
52030,23064,17
48895,10164,6
40884,34882,14
27424,43026,4
34279,48792,6
55016,46150,4
52202,44681,3
32013,2480,15
41339,218,15
49253,18712,9
32010,5220,8
44975,26021,16
3813,53679,7
55558,41537,3
34111,19698,15
59540,39543,4
4590,23353,10
23841,26509,11
18327,2832,4
56084,18166,9
29613,40626,17
25661,31773,2
2114,54990,17
25772,14602,4
36449,2436,9
12117,32390,17
37309,17511,13
6827,42922,15
37817,27234,18
36615,45773,13
43684,49807,10
42133,40814,17
24202,3173,18
17233,170,9
43276,24603,3
7813,52552,1
13493,27895,1
47928,33796,16
59118,8679,10
40784,24914,18
42044,34766,17
43126,30270,10
28978,14436,9
15051,14568,9
11149,22177,2
32431,55743,3
41576,29998,7
54575,37024,10
24700,5405,15
37369,2730,10
27105,14353,1
30654,8956,4
7128,41421,2
50683,43849,10
25262,55637,2
38918,35427,10
7121,3286,0
48085,56151,17
29716,39655,2
17137,34718,2
45415,19339,10
5502,8864,2
37430,29121,12
11374,23057,9
2190,15767,5
23831,34324,6
38763,15756,15
43167,50033,12
11111,36242,12
54897,43893,16
5919,30774,12
45040,6953,16
57626,25746,3
10093,59265,17
53742,9519,7
15628,33354,1
35602,9712,11
36442,15155,14
53118,37886,3
35998,3271,14
6626,4352,3
56794,57071,16
58700,35171,14
53071,58487,2
43230,47278,14
36978,35162,3
1354,17115,11
42860,54291,12
43124,27237,9
59770,23457,2
44856,47406,9
14711,48487,4
11774,18389,1
37079,49302,8
3433,43011,9
23946,14439,16
49229,16385,1
46629,14608,6
15654,34190,12
29270,21000,16
18092,1293,1
8963,1430,14
19504,3989,2
42022,6495,8
10112,18482,10
18277,46196,10
8630,18085,15
59852,4390,1
28035,56226,10
13704,57841,13
52977,58466,10
8144,9570,10
57642,15028,0
10057,57271,5
19826,36368,1
20964,59353,9
46596,59660,3
31736,9830,2
59665,29824,18
32643,18352,10
37876,7616,16
54757,44522,3
36836,53060,7
59547,45464,2
47083,22047,2
24425,6047,6
54599,53043,17
38746,711,1
27063,23569,15
16176,3830,2
51690,9691,0
7096,52544,6
16644,910,15
26606,37921,0
31340,43825,9
33938,9860,6
56852,31392,9
55641,247,9
43809,42172,15
51551,35938,16
45221,59957,12
48735,15551,13
13701,32689,12
58795,2655,5
44293,58564,12
1914,57299,9
56142,56254,8
15557,41828,15
10907,54511,11
7855,55795,5
51605,58161,10
6872,28573,13
19716,29402,8
15474,13696,15
47096,44662,5
34066,11101,17
12768,47173,12
6928,49592,1
31972,21777,4
42558,29189,8
12915,28379,7
47050,41196,18
22593,12399,10
59757,36219,8
35130,54154,18
31408,715,12
16267,812,18
1808,59646,7
33484,13116,9
54958,48381,9
10416,21562,18
28012,18833,10
57540,8582,11
22658,28204,3
55280,556,1
45823,24385,6
44398,19894,10
45240,49134,10
467,21159,16
22211,53903,12
41575,40656,9
34789,11423,9
32359,53683,18
40286,55275,0
10442,39037,0
58713,19843,11
38342,57926,5
3265,32893,16
13763,45182,10
49952,1274,9
26848,2038,5
16438,21709,1
53981,23116,3
48126,9439,9
44580,58998,15
37816,39801,9
8934,48557,12
24654,57960,1
45094,57257,8
11298,54261,9
6117,54705,8
5687,15137,11
45301,38357,10
28781,26932,11
25499,19126,9
45382,3103,10
14790,2122,10
3991,11520,12
44048,59309,17
51602,19685,8
18725,23500,6
38730,30918,5
58796,25014,13
19128,29299,8
10122,54426,7
22369,40577,1
11716,8780,17
16874,48393,4
1154,8544,12
43036,45441,12
1334,52895,5
16784,56798,16
26104,53928,9
4440,25004,2
43219,56396,8
51066,25024,0
56942,18944,9
23022,33430,16
19666,59617,7
59905,39546,1
59021,57196,16
35202,29607,7
23653,13163,4
53864,11279,1
26620,39246,7
2239,46932,3
47544,55032,11
927,3815,3
31846,58935,10
49976,51110,1
26041,25784,13
42861,25071,3
19042,54248,12
39413,44064,7
49577,47608,4
7219,32710,1
21925,33479,7
48089,10913,15
46632,10100,2
39355,45667,5
15278,46925,4
1582,6913,1
38016,49872,9
6957,27742,5
48595,41077,0
20672,39875,13
15980,43388,17
48276,37444,8
39528,20130,9
12374,38337,1
33373,45287,2
59975,26717,1
59190,53484,10
25156,28007,9
8590,29733,7
52324,6320,9
13635,16828,8
44716,16114,17
23303,28467,15
47387,25047,6
28100,30022,18
22472,18416,5
12972,21689,3
13932,16261,18
44892,15010,12
417,13837,11
49832,20364,17
56418,40677,13
41353,25788,7
54815,43878,2
57373,51201,12
51693,31669,4
839,13754,16
10206,42747,14
33299,34555,9
57772,57320,5
12116,56162,15
56988,24081,0
3263,47612,11
49070,9293,3
9866,31870,1
55836,40413,2
44569,45716,14
22285,56395,4
51143,11268,1
1900,22305,9
17206,51469,12
16168,14930,7
34022,53449,4
16719,11333,9
26677,28,2
18312,36954,7
25720,53176,10
58946,28990,16
12123,12999,18
28835,53725,7
53141,56379,4
8297,25941,12
43252,45888,18
5832,14813,6
57146,27152,3
31349,1655,16
17981,12391,16
44082,43366,0
9959,23787,16
32665,44981,15
37634,21985,0
7807,3510,9
41982,39504,9
2983,5769,7
45007,47323,18
24402,25886,14
6219,9175,1
35528,35053,16
10677,39903,14
2411,59890,9
32084,8778,1
53287,49282,11
28557,29462,14
38632,50552,17
24632,26830,3
8981,18767,4
58243,56723,13
7833,22456,13
25264,5401,13
13878,10644,3
39139,57125,15
43991,50125,15
28815,383,18
42524,48216,13
21731,25592,8
47414,57025,14
48463,45723,1
35265,2175,8
37249,12794,16
2912,33898,17
3861,54304,3
57364,45395,6
27866,721,15
16225,27956,7
21054,30157,15
8491,57982,14
57591,14701,1
39898,40905,5
42868,12435,2
34526,20669,16
4734,34835,16
19731,16330,18
40220,27169,15
18047,16825,3
59867,20961,10
48888,39631,9
27272,2543,7
26951,24198,11
55060,35266,10
28930,49794,14
57423,17905,9
45683,21870,18
11107,3933,16
43583,22834,15
47556,37282,15
56202,30800,9
57750,27626,18
54493,16856,13
6444,41745,2
36571,27174,18
26108,35440,18
44936,13771,11
28934,53369,9
34593,368,8
39742,12438,4
28044,24456,4
3601,17117,7
39620,52992,7
39288,53815,12
35794,19357,13
41068,39,6
48110,30527,8
18438,48223,8
40564,11935,5
12777,35366,3
5184,43590,11
54203,42771,9
27057,33485,9
48001,7137,14
45413,6277,1
7964,10733,17
53138,21380,0
44712,45193,0
26401,23915,15
57925,59807,11
20692,10481,15
33413,36980,6
33261,46483,2
2997,38740,18
7049,33310,1
755,14750,16
23704,26344,15
47308,59003,7
7980,15904,9
35935,45058,0
5883,23253,8
9326,37718,12
27096,31066,7
47847,11555,8
57390,30365,2
4341,46171,7
20460,48063,2
6113,36408,1
59662,12523,15
59151,13614,15
32175,32287,5
49436,26617,1
56540,18825,7
47868,18556,16
19314,50528,9
24161,5125,9
33057,52150,15
34012,17950,8
8587,50755,3
3746,52644,16
25500,23755,10
18278,52541,6
28221,27480,3
44634,40243,16
45459,16211,1
22379,8026,13
50685,11224,18
140,15188,15
42516,51714,10
26150,52070,17
27446,30408,1
31681,42454,2
4206,57874,18
24295,58606,7
1657,42392,5
17743,16046,2
44853,33845,12
16680,19856,0
11845,5794,9
48539,6366,1
56082,324,7
23117,1768,6
31201,22933,13
55465,56210,15
26400,16024,11
17051,23807,9
31799,6417,17
31036,1993,5
53760,11088,7
26810,40807,7
30761,46843,13
5555,46412,9
43695,29546,2
33718,10075,2
14832,56408,18
15206,12927,9
4507,36439,15
7998,56633,10
14187,15200,7
16495,18235,10
2921,59837,17
55855,3805,16
55679,1732,9
35351,19586,18
51133,45051,10
22495,51299,0
44540,39999,14
8186,49405,15
11105,28599,4
55295,41964,13
38291,31248,17
6528,25280,18
46711,17846,1
27,58001,12
32977,24458,6
10640,25247,18
49418,44284,4
18810,6377,11
9289,35493,13
1384,16692,5
12824,22931,10
57234,5851,16
58239,31223,4
23639,30254,3
7076,17669,1
19563,50815,3
21133,12637,14
15618,50874,7
41083,17837,13
57046,57804,12
20402,43071,10
5765,34921,17
50596,46189,6
17319,25404,18
4971,26602,16
47038,32015,4
50458,48196,9
47410,30289,6
31866,19551,14
37089,23679,9
53388,37837,0
52949,29768,6
11273,32473,8
4365,50256,0
23627,2262,6
44381,20675,12
53508,40954,1
32178,21789,0
55024,20335,7
1966,28311,4
9435,4036,8
37504,36582,8
45253,25999,15
39325,49970,15
8995,56674,0
58542,2908,11
16917,45354,0
25669,54277,11
25963,50082,6
58615,4853,8
1673,48047,13
25257,13292,16
45828,14169,10
11738,55915,7
6192,46326,10
45628,39283,11
55793,57345,5
41580,44828,2
52931,50341,14
36327,30371,14
31055,16465,17
30577,38384,1
53980,3979,17
12910,51824,9
21366,34523,0
27646,41503,9
20882,51989,5
56733,22317,9
25849,39637,1
14222,27833,15
53876,21987,9
849,24412,7
57304,56998,2
12285,43147,9
42168,56015,6
9555,20878,14
8369,47141,1
35349,47541,13
31918,46942,17
9675,14284,7
9039,44501,14
58016,35170,3
53211,52089,16
20945,13173,9
11135,51069,15
20136,23017,4
6546,25448,1
16998,15195,9
54115,3038,13
43708,27804,12
8901,53262,3
23389,27468,7
56211,15895,7
21469,6414,2
13913,58054,9
1622,10805,11
44360,48453,7
55498,30089,10
15019,25426,16
51984,51344,16
57606,16158,8
36153,44976,14
50903,19382,15
50149,55228,2
44126,41440,13
27942,43324,18
44408,9190,13
46039,9799,8
39994,15097,3
29474,33271,7
44532,29129,5
49752,47464,16
51681,18753,7
1122,56627,18
54252,34531,1
47836,43023,16
24499,59328,12
16531,8567,4
39524,4040,17
4354,51510,17
56007,38066,12
36134,33999,18
14318,56730,12
27979,44510,3
23107,5214,7
514,25927,11
6780,10006,1
13645,52248,1
45135,54601,18
54161,16397,4
16265,56065,11
34369,3547,4
683,25719,10
505,55161,14
19390,54860,18
14090,55711,18
5194,46281,4
24001,23989,18
16395,3978,13
29598,47730,17
27716,7440,10
49269,55116,12
25870,38344,9
45627,57873,13
37342,58571,7
49726,55240,18
33762,31039,17
23647,23336,14
18086,42571,15
9009,35045,12
33565,45070,5
50321,9775,10
14375,28090,10
45954,53963,2
33591,16704,9
52602,3314,3
12936,51959,2
40327,24020,10
42402,25734,1
34425,57699,9
6713,39084,10
30106,37180,5
40253,17814,15
16631,32474,1
56913,57286,7
28687,36596,4
38156,7971,1
57260,34488,6
13136,43518,15
52929,32947,11
45834,41689,3
39452,43658,12
4281,26488,12
41328,5872,14
37796,3693,9
32201,26627,13
41578,43188,0
7188,55662,11
21095,22203,11
48043,28833,9
24033,34125,6
49017,26082,9
52391,40094,13
29690,36877,4
16039,59636,17
18171,58423,6
16568,18877,13
56121,5370,12
16144,55253,0
4966,19432,11
34582,6501,5
53260,17586,1
30581,5008,9
11014,27235,7
58492,25242,7
11286,35189,9
8345,5265,13
18958,5203,9
29439,53242,7
3567,40778,9
8790,7623,18
15663,14925,9
48808,22190,6
33547,38136,8
29815,25998,16
5327,690,5
1247,42141,5
40376,13011,6
44234,18311,17
51682,55067,1
11117,34472,7
6948,38511,6
28800,13347,0
37175,26053,3
3677,34691,8
42231,36659,13
48885,12693,1
1875,48270,11
32332,8220,18
25115,36190,13
18185,51159,6
9874,51708,9
57614,3984,13
51083,26449,12
13158,17439,11
3106,38984,4
17423,6073,18
26228,53691,12
42803,15233,12
25267,27173,12
54106,34135,15
18932,57330,14
25201,59127,18
54984,42189,10
28656,31683,9
41758,8960,2
5596,55445,17
29705,4560,15
43669,22027,11
33507,38387,17
25105,6795,8
33651,37822,9
32591,32660,1
38185,11618,3
32900,53662,10
24762,44189,15
1007,50126,16
38476,6019,9
15609,19360,9
8219,38283,12
7778,3413,11
22465,4980,6
29629,49261,9
39968,9557,8
29031,33138,14
22756,24368,10
29210,30563,15
9188,214,16
44903,45934,15
41971,2020,15
16939,2781,17
223,45904,11
2866,58336,3
19700,41891,7
41865,49086,0
31278,48697,10
45687,3086,17
38563,8387,0
44587,48774,5
39095,15626,17
13107,46814,18
33789,16253,9
7301,20814,9
15024,34102,13
46080,16837,2
20173,46253,7
21496,26224,11
30623,52303,17
18351,36711,10
9505,15234,6
10993,4398,11
1040,21692,2
52335,35740,0
26512,26652,13
24044,10088,18
21171,3863,16
53391,30973,7
13906,27157,16
45432,17197,17
4061,8878,11
45258,16796,15
19813,37330,1
3907,36830,18
29371,23343,15
40561,43949,13
56374,11805,16
45567,51874,14
14628,3226,10
54236,13247,18
13560,10426,17
18374,20253,15
46956,53887,1
18022,23555,9
30331,57324,8
23693,9521,17
36536,49857,11
1244,51513,17
46036,12433,6
19214,55740,1
20208,13443,4
25670,30484,0
14255,33947,9
56906,24027,17
42361,25600,1
18024,20238,9
4685,32229,10
6425,13134,3
36933,36159,17
53617,10338,13
43673,38329,7
56953,11015,18
45349,20942,3
35350,56320,13
1225,51719,11
44492,55210,7
37969,25293,4
43622,58628,2
6075,40184,12
9684,30724,11
30947,48835,13
34854,57201,0
3368,45122,17
39024,50039,6
44149,37935,9
21357,56577,18
39966,28085,15
37484,58453,7
36293,25808,7
29784,27955,4
38239,460,18
16700,41097,18
9363,47689,12
27893,59082,7
20377,28075,12
52693,7048,17
40750,10298,6
59785,100,5
47482,10105,9
14494,55729,5
13478,2247,18
10225,19304,1
2158,52328,9
28530,2034,13
28565,18870,1
34580,47704,0
19324,48228,7
21236,9206,15
2401,2659,16
30436,46481,10
59277,13255,7
6679,51616,12
37941,27659,0
15719,18254,5
23113,8766,5
34138,32752,6
21464,14487,15
40240,48754,4
20660,42289,9
9472,9721,2
39039,8932,0
21433,3443,9
54743,47048,18
12381,52344,13
40077,30497,18
32751,3841,6
17138,46037,13
50422,43021,14
34154,11495,4
44671,58636,17
359,36968,1
52995,39417,1
32434,2988,10
38001,10398,17
28268,1439,8
53101,13753,7
50362,47095,12
20307,47407,10
36398,51807,18
50383,25398,12
40236,29927,1
22640,28774,9
13153,14806,14
20904,44852,5
20426,44559,18
19445,50075,16
19165,34180,3
8212,36598,8
18518,8691,11
12401,3441,0
5463,24213,2
32365,22614,13
56325,32243,2
7132,268,11
12145,4605,15
54828,20470,12
59711,13188,7
