digit_1,digit_2,label
47350,29707,7
29146,2310,3
12688,45580,11
25986,24652,15
30316,41730,6
54035,1001,14
52461,54229,6
19015,49659,9
19920,45054,12
34508,34173,1
51264,19229,6
50564,37680,9
58577,37669,11
998,34150,11
19036,16083,1
20212,57619,3
50309,814,11
22821,49249,8
2392,17527,12
27560,48968,12
4065,48162,17
6576,7377,8
5598,28009,12
20849,1129,5
52293,36833,6
9897,43676,7
42979,8402,9
29260,29518,2
49042,44626,8
14838,35129,10
12882,53572,8
40505,50473,16
28437,20572,13
27510,15367,14
31152,1473,10
57389,27323,12
18407,46094,3
51327,16583,6
2384,8950,12
41207,21598,4
27378,51384,12
39963,11381,8
33017,25018,15
19817,33329,16
53119,41816,2
16311,3460,6
23574,31186,14
58810,59499,3
7442,55770,10
314,30487,6
39734,16988,3
5223,36705,10
34103,6276,14
48323,51055,8
24427,7243,2
33744,7558,10
58499,36413,17
38943,57028,12
15914,58307,7
55636,38996,15
3331,44822,10
59814,18315,16
20734,21938,12
53924,12018,7
8404,14391,16
26696,49172,5
43088,29095,8
4951,32071,3
11336,3193,15
15218,6191,13
7815,44454,7
15092,46709,7
23368,40061,15
45225,25051,6
45435,15113,14
11596,13328,10
34864,24571,9
41024,12592,10
35232,6266,14
14112,13172,8
45516,25532,10
52989,19867,14
43284,13260,8
50928,47187,2
40826,11889,6
45838,50835,6
42974,13086,3
51665,8327,16
26758,21257,10
42386,57753,15
2696,26571,18
7477,39366,11
6496,5145,6
31003,6400,7
25874,43396,15
12729,37466,12
47171,451,2
27239,9211,4
14672,52489,6
15074,47997,7
25936,4675,13
17112,58841,10
2451,5565,11
51725,15248,16
28083,50078,15
48692,24002,14
28122,12505,4
7729,36763,8
43772,22699,9
32347,54023,8
38434,21505,11
45960,46209,6
25392,55815,16
43800,37243,8
59529,35407,6
15376,15444,9
46681,21459,10
1422,43169,7
7218,46077,9
19821,26111,7
24734,40374,7
28787,12645,5
43039,976,15
44276,39880,7
13966,28468,12
7758,39431,8
38110,40357,7
13587,21869,15
29896,8065,6
41482,53033,6
47826,57020,4
40432,10846,7
23044,14565,6
12318,44352,5
24480,11199,9
29113,25130,16
23269,57051,8
11114,42354,10
5039,21244,11
13146,25184,7
41205,1390,3
33206,29717,7
52965,2029,4
4145,8989,1
32078,30642,11
55413,50317,10
19029,51242,9
57748,35598,16
59938,34954,16
107,32952,3
50924,57138,6
51172,27749,8
30572,28569,6
48212,41274,11
40022,36246,12
5106,19627,15
59240,39694,13
6426,15876,9
55848,47808,13
13349,17315,8
20535,22400,12
2865,47652,9
48182,11330,9
18266,10227,6
4278,30663,4
58333,27849,11
42553,35519,11
46951,57006,11
38665,32301,6
56443,50968,9
43955,27852,8
13291,27447,12
31054,8715,12
58173,36030,4
8611,38926,2
2639,36718,7
7839,38835,2
41955,59292,8
9135,52305,2
8023,21963,10
40973,17504,6
52771,14450,6
47985,1052,2
30639,5907,3
54854,18183,9
8635,9877,3
128,23709,1
48532,24749,0
13508,7037,2
58595,38019,13
56490,38155,1
8723,5597,8
17776,59474,13
22419,7230,7
56529,3454,11
31827,4041,9
5354,2681,11
59040,44304,4
25162,19965,7
52620,52585,9
26019,54158,10
18490,34095,6
58811,51634,9
45556,10087,3
1339,32697,13
44706,44419,9
46564,13672,13
9346,24804,15
7044,45468,8
4775,41408,7
59173,7738,13
31519,55550,8
20044,53375,6
35100,32565,9
35097,2857,10
5775,402,12
18545,59327,3
14386,50557,16
9795,14709,9
52533,43482,11
53616,49438,17
57151,8916,3
1378,41796,7
44757,3151,14
4717,8847,11
25843,46231,16
54525,46973,14
59453,17548,8
35990,32920,8
24247,11675,1
27190,34290,10
16236,46264,8
17396,33338,14
22323,14376,11
47143,40332,8
10089,43977,12
36426,23045,2
16405,51442,14
3422,9412,6
29418,13229,9
42421,8915,12
33818,46532,6
54303,21451,2
16365,51705,16
45584,9297,2
59597,42500,11
50053,39155,9
27565,13640,13
8708,3289,8
7139,50994,9
36070,4090,12
39669,15000,7
26016,11037,9
35042,18738,17
46981,22095,4
10825,5861,8
13135,56427,2
25219,13655,14
30841,7080,10
1231,9000,13
49591,3,10
26679,22024,10
40703,32386,9
9934,24788,7
29940,7142,13
49738,19745,13
38121,37890,12
39750,59209,16
50096,32383,2
44989,30628,7
52521,59939,10
18713,30437,11
42389,54331,5
19286,1990,10
16245,52178,13
12200,123,16
46880,56793,5
16979,9299,9
17782,12619,9
20653,2614,10
2476,53249,12
18392,25718,9
34426,40974,2
19921,22069,6
19502,8815,3
932,53182,12
41848,53478,13
35224,52367,14
40953,22669,8
50598,9814,11
33177,11910,7
21508,31276,2
527,31632,4
8409,5371,18
10857,42714,15
10629,10386,7
22575,35284,11
15852,45266,7
17070,57792,9
11075,18897,8
54082,39239,12
2484,7267,4
26392,22108,15
27930,32614,8
29390,7068,14
2103,52040,6
29908,43557,10
36324,36416,9
18826,21720,6
21576,49917,2
40876,45501,11
46069,13056,7
31187,8719,15
29381,21596,11
2649,54721,16
42288,15900,8
32635,637,2
11835,54973,3
42302,10321,6
4164,9994,7
45890,36384,9
28265,17215,7
59982,44807,13
21544,16641,9
11469,2237,16
27111,17853,4
41760,37499,8
36539,59370,12
34043,14157,4
2214,38651,15
496,1401,14
25406,31214,7
24158,54159,11
25710,37584,13
14782,58596,17
52565,26990,3
18586,4328,3
41397,42907,5
21284,19618,11
17410,15651,12
7876,6478,3
8213,7126,14
57368,25059,10
50927,15372,12
28190,39231,7
51480,11623,13
44997,14725,9
15351,38968,7
25289,46563,5
43385,31046,15
41013,37662,13
8323,54336,8
11666,54494,8
15910,22168,1
58322,46332,1
14984,28750,18
38422,41001,12
48563,7081,8
7901,29033,7
16402,40491,6
11932,45571,13
43757,27218,8
46172,55394,9
37371,46510,8
4676,53020,10
32658,49407,14
12534,32862,12
52459,30739,12
25022,3947,6
53603,3136,12
21940,24490,9
25349,3403,8
47340,15623,9
3593,59238,10
22076,9349,10
46295,40992,7
12385,51100,4
48848,48919,5
54186,32181,15
46769,28853,16
15877,3623,13
2887,1636,9
38703,58372,15
788,15095,10
9142,22302,5
28411,2280,3
56788,50634,17
43592,12847,7
8971,56158,9
22665,36672,14
49861,56859,13
55368,58469,17
17789,38520,10
8732,57384,8
32155,35814,5
8879,11464,12
36534,17412,11
22622,20041,6
51768,6457,11
55670,11033,8
11819,39513,11
45288,46858,7
25685,21891,5
30558,21841,14
40878,29833,8
2215,8532,14
37135,31534,4
24447,26928,4
37795,16442,8
46129,42407,7
7382,51520,5
45187,55387,13
19038,4857,6
58351,35995,10
46126,58229,3
47381,9617,8
57066,57851,14
52027,36554,10
6516,51450,11
52762,55630,6
35983,57004,11
27422,14512,10
5810,24237,12
3749,34143,9
3079,15744,13
47638,28210,3
10720,18757,15
4907,42142,9
44347,56747,8
44525,31290,7
8509,16118,6
11707,7236,12
21879,50514,17
20291,45050,14
50030,28584,13
20484,10977,13
40979,25828,15
30955,41029,1
39918,10641,6
14821,37337,2
59811,7313,8
59668,17742,14
13479,41055,8
19509,52043,12
30412,49468,17
47852,55961,8
45877,19784,10
1618,50548,15
8151,28587,14
35041,17311,14
52111,21011,8
982,11720,9
44640,57650,7
43042,41793,14
37542,52265,12
20502,47194,3
28897,50653,11
31613,41352,6
36028,26365,9
14259,22103,7
46674,1308,7
31591,47996,12
31893,29093,18
45199,6008,8
58548,32739,10
6982,9824,11
12111,9809,10
52095,7685,0
43806,29644,8
39962,30225,6
54681,3273,15
9369,44162,11
28271,20388,5
15713,41664,5
2949,26361,16
11012,32775,6
37112,41778,10
31206,50037,15
56544,5403,13
4837,26783,7
16670,52360,2
58365,33059,13
40223,24061,12
45681,56004,12
42224,14960,6
24991,9583,11
40733,17383,12
25343,30534,11
17539,2690,5
28906,23599,5
48428,12543,12
36649,45957,3
33263,21178,4
20940,7851,14
55118,32055,9
43254,26655,7
56663,15709,14
42195,10554,9
40336,54269,1
39967,44774,13
1248,54432,6
37380,48309,13
43577,21307,5
51774,39863,7
59451,7785,10
18376,46283,13
37239,47726,12
29616,8086,9
35518,47984,9
25527,59813,16
27991,4123,6
23643,39651,7
17960,43164,7
44796,46007,0
43876,10294,14
1486,35354,6
53473,25845,6
31315,58786,10
53124,27670,3
20117,54086,6
39350,49822,16
8933,1475,16
10214,20234,7
18180,49525,12
51811,47028,7
8941,14804,9
21877,10402,6
3231,55542,2
31210,3527,12
39840,5479,3
37869,53053,6
14032,8207,11
34510,7834,9
57174,22318,11
37983,33500,8
1245,42184,6
26036,29292,17
25299,44833,15
21450,680,6
8056,13151,13
34106,29697,7
8739,34568,7
16649,32329,11
2950,51245,10
20321,18074,1
11320,16348,1
30041,31916,4
54549,58572,2
13091,35501,15
52030,23064,17
48895,10164,6
40884,34882,6
27424,43026,8
34279,48792,10
55016,46150,10
52202,44681,3
32013,2480,9
41339,218,13
49253,18712,5
32010,5220,10
44975,26021,14
3813,53679,9
55558,41537,9
34111,19698,13
59540,39543,10
4590,23353,6
23841,26509,3
18327,2832,8
56084,18166,13
29613,40626,11
25661,31773,10
2114,54990,11
25772,14602,8
36449,2436,3
12117,32390,11
37309,17511,7
6827,42922,9
37817,27234,14
36615,45773,11
43684,49807,2
42133,40814,9
24202,3173,14
17233,170,17
43276,24603,3
7813,52552,1
13493,27895,7
47928,33796,8
59118,8679,8
40784,24914,16
42044,34766,9
43126,30270,4
28978,14436,15
15051,14568,15
11149,22177,10
32431,55743,9
41576,29998,11
54575,37024,10
24700,5405,13
37369,2730,10
27105,14353,9
30654,8956,12
7128,41421,2
50683,43849,4
25262,55637,10
38918,35427,2
7121,3286,8
48085,56151,9
29716,39655,4
17137,34718,4
45415,19339,10
5502,8864,2
37430,29121,12
11374,23057,17
2190,15767,9
23831,34324,14
38763,15756,13
43167,50033,12
11111,36242,6
54897,43893,8
5919,30774,6
45040,6953,14
57626,25746,5
10093,59265,11
53742,9519,9
15628,33354,1
35602,9712,7
36442,15155,6
53118,37886,3
35998,3271,12
6626,4352,5
56794,57071,14
58700,35171,8
53071,58487,10
43230,47278,8
36978,35162,5
1354,17115,3
42860,54291,12
43124,27237,11
59770,23457,8
44856,47406,1
14711,48487,6
11774,18389,3
37079,49302,8
3433,43011,5
23946,14439,14
49229,16385,1
46629,14608,14
15654,34190,12
29270,21000,10
18092,1293,5
8963,1430,6
19504,3989,2
42022,6495,14
10112,18482,10
18277,46196,10
8630,18085,15
59852,4390,5
28035,56226,2
13704,57841,7
52977,58466,10
8144,9570,8
57642,15028,0
10057,57271,13
19826,36368,9
20964,59353,9
46596,59660,3
31736,9830,8
59665,29824,16
32643,18352,8
37876,7616,14
54757,44522,11
36836,53060,11
59547,45464,2
47083,22047,4
24425,6047,8
54599,53043,17
38746,711,1
27063,23569,7
16176,3830,4
51690,9691,6
7096,52544,12
16644,910,13
26606,37921,6
31340,43825,13
33938,9860,8
56852,31392,5
55641,247,13
43809,42172,11
51551,35938,12
45221,59957,4
48735,15551,7
13701,32689,4
58795,2655,9
44293,58564,8
1914,57299,17
56142,56254,12
15557,41828,7
10907,54511,3
7855,55795,5
51605,58161,6
6872,28573,13
19716,29402,16
15474,13696,9
47096,44662,5
34066,11101,17
12768,47173,12
6928,49592,1
31972,21777,12
42558,29189,14
12915,28379,11
47050,41196,10
22593,12399,8
59757,36219,10
35130,54154,16
31408,715,10
16267,812,10
1808,59646,11
33484,13116,15
54958,48381,17
10416,21562,10
28012,18833,8
57540,8582,9
22658,28204,3
55280,556,5
45823,24385,6
44398,19894,8
45240,49134,2
467,21159,14
22211,53903,8
41575,40656,17
34789,11423,11
32359,53683,16
40286,55275,0
10442,39037,6
58713,19843,7
38342,57926,11
3265,32893,16
13763,45182,10
49952,1274,9
26848,2038,11
16438,21709,5
53981,23116,9
48126,9439,1
44580,58998,9
37816,39801,1
8934,48557,4
24654,57960,9
45094,57257,10
11298,54261,11
6117,54705,8
5687,15137,5
45301,38357,10
28781,26932,9
25499,19126,15
45382,3103,8
14790,2122,10
3991,11520,12
44048,59309,17
51602,19685,14
18725,23500,6
38730,30918,11
58796,25014,13
19128,29299,16
10122,54426,9
22369,40577,3
11716,8780,15
16874,48393,8
1154,8544,10
43036,45441,10
1334,52895,7
16784,56798,12
26104,53928,1
4440,25004,10
43219,56396,12
51066,25024,6
56942,18944,9
23022,33430,10
19666,59617,11
59905,39546,5
59021,57196,16
35202,29607,9
23653,13163,10
53864,11279,9
26620,39246,7
2239,46932,9
47544,55032,9
927,3815,3
31846,58935,2
49976,51110,3
26041,25784,11
42861,25071,5
19042,54248,12
39413,44064,11
49577,47608,10
7219,32710,1
21925,33479,15
48089,10913,15
46632,10100,8
39355,45667,13
15278,46925,6
1582,6913,7
38016,49872,1
6957,27742,13
48595,41077,4
20672,39875,5
15980,43388,11
48276,37444,14
39528,20130,15
12374,38337,1
33373,45287,4
59975,26717,5
59190,53484,6
25156,28007,11
8590,29733,13
52324,6320,9
13635,16828,14
44716,16114,11
23303,28467,7
47387,25047,14
28100,30022,10
22472,18416,9
12972,21689,7
13932,16261,18
44892,15010,12
417,13837,7
49832,20364,9
56418,40677,11
41353,25788,7
54815,43878,4
57373,51201,6
51693,31669,8
839,13754,14
10206,42747,8
33299,34555,3
57772,57320,13
12116,56162,13
56988,24081,6
3263,47612,11
49070,9293,5
9866,31870,9
55836,40413,4
44569,45716,6
22285,56395,8
51143,11268,9
1900,22305,11
17206,51469,10
16168,14930,11
34022,53449,8
16719,11333,13
26677,28,8
18312,36954,13
25720,53176,6
58946,28990,10
12123,12999,16
28835,53725,7
53141,56379,8
8297,25941,10
43252,45888,12
5832,14813,12
57146,27152,7
31349,1655,10
17981,12391,12
44082,43366,6
9959,23787,10
32665,44981,9
37634,21985,4
7807,3510,9
41982,39504,9
2983,5769,11
45007,47323,18
24402,25886,10
6219,9175,7
35528,35053,10
10677,39903,8
2411,59890,9
32084,8778,5
53287,49282,5
28557,29462,6
38632,50552,17
24632,26830,5
8981,18767,10
58243,56723,13
7833,22456,9
25264,5401,5
13878,10644,7
39139,57125,15
43991,50125,9
28815,383,10
42524,48216,13
21731,25592,12
47414,57025,10
48463,45723,3
35265,2175,16
37249,12794,12
2912,33898,13
3861,54304,9
57364,45395,6
27866,721,9
16225,27956,11
21054,30157,7
8491,57982,6
57591,14701,7
39898,40905,5
42868,12435,10
34526,20669,10
4734,34835,14
19731,16330,10
40220,27169,7
18047,16825,11
59867,20961,6
48888,39631,9
27272,2543,11
26951,24198,3
55060,35266,6
28930,49794,12
57423,17905,9
45683,21870,10
11107,3933,8
43583,22834,7
47556,37282,15
56202,30800,5
57750,27626,12
54493,16856,7
6444,41745,2
36571,27174,10
26108,35440,18
44936,13771,11
28934,53369,15
34593,368,12
39742,12438,10
28044,24456,4
3601,17117,15
39620,52992,7
39288,53815,4
35794,19357,7
41068,39,10
48110,30527,16
18438,48223,12
40564,11935,11
12777,35366,11
5184,43590,5
54203,42771,5
27057,33485,7
48001,7137,12
45413,6277,9
7964,10733,13
53138,21380,2
44712,45193,4
26401,23915,7
57925,59807,9
20692,10481,15
33413,36980,8
33261,46483,4
2997,38740,18
7049,33310,7
755,14750,16
23704,26344,13
47308,59003,11
7980,15904,3
35935,45058,6
5883,23253,8
9326,37718,8
27096,31066,15
47847,11555,14
57390,30365,2
4341,46171,9
20460,48063,6
6113,36408,1
59662,12523,11
59151,13614,9
32175,32287,13
49436,26617,7
56540,18825,9
47868,18556,8
19314,50528,11
24161,5125,13
33057,52150,13
34012,17950,14
8587,50755,7
3746,52644,16
25500,23755,8
18278,52541,6
28221,27480,3
44634,40243,12
45459,16211,3
22379,8026,9
50685,11224,10
140,15188,13
42516,51714,10
26150,52070,13
27446,30408,1
31681,42454,4
4206,57874,18
24295,58606,11
1657,42392,13
17743,16046,10
44853,33845,10
16680,19856,4
11845,5794,9
48539,6366,7
56082,324,15
23117,1768,8
31201,22933,7
55465,56210,15
26400,16024,11
17051,23807,9
31799,6417,15
31036,1993,9
53760,11088,11
26810,40807,13
30761,46843,9
5555,46412,7
43695,29546,10
33718,10075,6
14832,56408,16
15206,12927,5
4507,36439,7
7998,56633,6
14187,15200,11
16495,18235,2
2921,59837,13
55855,3805,8
55679,1732,9
35351,19586,16
51133,45051,4
22495,51299,4
44540,39999,8
8186,49405,13
11105,28599,4
55295,41964,13
38291,31248,15
6528,25280,16
46711,17846,5
27,58001,6
32977,24458,12
10640,25247,16
49418,44284,10
18810,6377,9
9289,35493,7
1384,16692,13
12824,22931,2
57234,5851,12
58239,31223,12
23639,30254,11
7076,17669,9
19563,50815,9
21133,12637,12
15618,50874,9
41083,17837,11
57046,57804,4
20402,43071,10
5765,34921,17
50596,46189,14
17319,25404,18
4971,26602,8
47038,32015,12
50458,48196,9
47410,30289,10
31866,19551,14
37089,23679,5
53388,37837,2
52949,29768,10
11273,32473,16
4365,50256,6
23627,2262,6
44381,20675,8
53508,40954,9
32178,21789,4
55024,20335,11
1966,28311,12
9435,4036,8
37504,36582,10
45253,25999,7
39325,49970,9
8995,56674,4
58542,2908,11
16917,45354,8
25669,54277,7
25963,50082,12
58615,4853,16
1673,48047,11
25257,13292,10
45828,14169,10
11738,55915,9
6192,46326,2
45628,39283,5
55793,57345,9
41580,44828,6
52931,50341,8
36327,30371,8
31055,16465,15
30577,38384,7
53980,3979,9
12910,51824,9
21366,34523,2
27646,41503,17
20882,51989,7
56733,22317,9
25849,39637,9
14222,27833,15
53876,21987,11
849,24412,7
57304,56998,10
12285,43147,13
42168,56015,8
9555,20878,14
8369,47141,1
35349,47541,7
31918,46942,17
9675,14284,7
9039,44501,6
58016,35170,9
53211,52089,16
20945,13173,17
11135,51069,7
20136,23017,10
6546,25448,5
16998,15195,15
54115,3038,11
43708,27804,4
8901,53262,3
23389,27468,7
56211,15895,13
21469,6414,2
13913,58054,9
1622,10805,11
44360,48453,15
55498,30089,6
15019,25426,14
51984,51344,14
57606,16158,10
36153,44976,10
50903,19382,13
50149,55228,6
44126,41440,5
27942,43324,14
44408,9190,7
46039,9799,8
39994,15097,11
29474,33271,7
44532,29129,13
49752,47464,16
51681,18753,13
1122,56627,18
54252,34531,7
47836,43023,16
24499,59328,12
16531,8567,8
39524,4040,15
4354,51510,15
56007,38066,4
36134,33999,16
14318,56730,8
27979,44510,7
23107,5214,13
514,25927,7
6780,10006,3
13645,52248,3
45135,54601,12
54161,16397,6
16265,56065,3
34369,3547,4
683,25719,8
505,55161,12
19390,54860,14
14090,55711,14
5194,46281,4
24001,23989,14
16395,3978,11
29598,47730,9
27716,7440,8
49269,55116,6
25870,38344,17
45627,57873,5
37342,58571,15
49726,55240,14
33762,31039,17
23647,23336,6
18086,42571,13
9009,35045,8
33565,45070,9
50321,9775,6
14375,28090,2
45954,53963,10
33591,16704,11
52602,3314,5
12936,51959,10
40327,24020,2
42402,25734,1
34425,57699,11
6713,39084,8
30106,37180,11
40253,17814,11
16631,32474,9
56913,57286,15
28687,36596,12
38156,7971,7
57260,34488,12
13136,43518,13
52929,32947,11
45834,41689,7
39452,43658,6
4281,26488,6
41328,5872,12
37796,3693,3
32201,26627,13
41578,43188,8
7188,55662,3
21095,22203,9
48043,28833,11
24033,34125,10
49017,26082,13
52391,40094,11
29690,36877,8
16039,59636,17
18171,58423,6
16568,18877,13
56121,5370,10
16144,55253,0
4966,19432,5
34582,6501,5
53260,17586,5
30581,5008,17
11014,27235,7
58492,25242,7
11286,35189,11
8345,5265,11
18958,5203,1
29439,53242,13
3567,40778,1
8790,7623,12
15663,14925,9
48808,22190,6
33547,38136,10
29815,25998,12
5327,690,5
1247,42141,13
40376,13011,8
44234,18311,17
51682,55067,3
11117,34472,13
6948,38511,8
28800,13347,4
37175,26053,9
3677,34691,8
42231,36659,13
48885,12693,5
1875,48270,11
32332,8220,10
25115,36190,11
18185,51159,10
9874,51708,9
57614,3984,5
51083,26449,4
13158,17439,9
3106,38984,4
17423,6073,10
26228,53691,8
42803,15233,4
25267,27173,12
54106,34135,13
18932,57330,10
25201,59127,16
54984,42189,10
28656,31683,1
41758,8960,10
5596,55445,15
29705,4560,11
43669,22027,9
33507,38387,11
25105,6795,10
33651,37822,7
32591,32660,9
38185,11618,9
32900,53662,4
24762,44189,7
1007,50126,10
38476,6019,17
15609,19360,9
8219,38283,4
7778,3413,5
22465,4980,12
29629,49261,17
39968,9557,8
29031,33138,14
22756,24368,6
29210,30563,13
9188,214,14
44903,45934,9
41971,2020,7
16939,2781,17
223,45904,9
2866,58336,5
19700,41891,11
41865,49086,4
31278,48697,2
45687,3086,11
38563,8387,2
44587,48774,9
39095,15626,9
13107,46814,10
33789,16253,9
7301,20814,7
15024,34102,9
46080,16837,10
20173,46253,13
21496,26224,5
30623,52303,17
18351,36711,8
9505,15234,6
10993,4398,5
1040,21692,2
52335,35740,2
26512,26652,13
24044,10088,16
21171,3863,8
53391,30973,9
13906,27157,10
45432,17197,13
4061,8878,9
45258,16796,13
19813,37330,5
3907,36830,14
29371,23343,15
40561,43949,5
56374,11805,8
45567,51874,10
14628,3226,6
54236,13247,10
13560,10426,11
18374,20253,15
46956,53887,3
18022,23555,9
30331,57324,8
23693,9521,9
36536,49857,3
1244,51513,11
46036,12433,8
19214,55740,9
20208,13443,8
25670,30484,4
14255,33947,3
56906,24027,17
42361,25600,7
18024,20238,9
4685,32229,2
6425,13134,5
36933,36159,9
53617,10338,9
43673,38329,13
56953,11015,10
45349,20942,3
35350,56320,9
1225,51719,9
44492,55210,9
37969,25293,6
43622,58628,6
6075,40184,4
9684,30724,7
30947,48835,13
34854,57201,0
3368,45122,15
39024,50039,10
44149,37935,11
21357,56577,10
39966,28085,11
37484,58453,9
36293,25808,13
29784,27955,6
38239,460,12
16700,41097,16
9363,47689,6
27893,59082,7
20377,28075,6
52693,7048,9
40750,10298,14
59785,100,11
47482,10105,9
14494,55729,13
13478,2247,12
10225,19304,5
2158,52328,15
28530,2034,13
28565,18870,1
34580,47704,0
19324,48228,9
21236,9206,13
2401,2659,12
30436,46481,2
59277,13255,15
6679,51616,12
37941,27659,2
15719,18254,9
23113,8766,5
34138,32752,10
21464,14487,13
40240,48754,4
20660,42289,17
9472,9721,4
39039,8932,0
21433,3443,5
54743,47048,18
12381,52344,9
40077,30497,16
32751,3841,8
17138,46037,9
50422,43021,10
34154,11495,12
44671,58636,11
359,36968,1
52995,39417,1
32434,2988,4
38001,10398,15
28268,1439,10
53101,13753,7
50362,47095,4
20307,47407,10
36398,51807,16
50383,25398,8
40236,29927,5
22640,28774,9
13153,14806,14
20904,44852,13
20426,44559,12
19445,50075,10
19165,34180,5
8212,36598,10
18518,8691,7
12401,3441,6
5463,24213,10
32365,22614,5
56325,32243,4
7132,268,5
12145,4605,7
54828,20470,8
59711,13188,15
32853,8229,9
42653,35146,10
42651,37868,17
50106,55620,16
